category,price,discount,quantity,payment_method,region,returned,total_amount,shipping_cost,profit_margin,customer_age,customer_gender,delivery_days,order_year,order_month,order_day_of_week
Fashion,42.16,0.0,2,Debit Card,North,0,84.32,7.13,22.38,63,Female,4,2024,7,5
Toys,19.34,0.0,1,PayPal,West,0,19.34,4.57,3.17,34,Male,4,2023,12,6
Home,201.43,0.05,1,Debit Card,West,0,191.36,8.52,45.06,18,Female,4,2023,10,5
Grocery,2.69,0.0,2,COD,East,0,5.38,3.29,-2.86,23,Male,6,2024,1,4
Sports,17.3,0.0,1,Wallet,West,0,17.3,3.77,1.42,48,Male,4,2024,5,5
Home,138.07,0.0,1,UPI,North,0,138.07,7.84,30.82,41,Female,5,2025,3,4
Fashion,186.5,0.0,1,PayPal,South,0,186.5,7.88,57.39,25,Female,4,2025,5,6
Sports,111.77,0.0,3,Credit Card,East,0,335.31,8.72,91.87,49,Female,6,2025,2,6
Fashion,65.04,0.0,1,Credit Card,Central,0,65.04,6.32,16.44,45,Male,4,2024,2,5
Grocery,15.15,0.0,1,Credit Card,Central,0,15.15,4.31,-3.1,27,Male,4,2025,1,6
Electronics,352.46,0.0,1,Debit Card,East,0,352.46,8.11,34.19,69,Male,5,2024,12,2
Electronics,121.56,0.0,1,Credit Card,West,0,121.56,5.78,8.81,35,Female,6,2024,1,2
Fashion,95.19,0.0,1,Debit Card,South,0,95.19,8.63,24.69,48,Female,6,2025,1,3
Beauty,24.05,0.0,1,Debit Card,South,0,24.05,4.75,6.07,27,Male,4,2024,12,6
Toys,77.39,0.05,1,Debit Card,West,0,73.52,6.39,23.02,58,Male,5,2023,10,0
Electronics,73.26,0.05,1,COD,Central,0,69.6,7.15,1.2,68,Male,5,2023,11,6
Beauty,11.69,0.1,1,Credit Card,North,0,10.52,4.58,0.15,45,Male,3,2025,2,0
Electronics,84.01,0.0,1,Credit Card,South,0,84.01,6.69,3.39,19,Female,5,2025,2,3
Beauty,51.02,0.0,1,Credit Card,East,1,51.02,6.97,15.99,50,Female,7,2025,5,0
Electronics,603.49,0.0,2,Credit Card,West,0,1206.98,10.22,134.62,59,Male,4,2025,7,3
Beauty,39.33,0.0,1,UPI,North,0,39.33,5.99,11.71,46,Female,5,2025,3,1
Beauty,30.81,0.0,1,COD,South,0,30.81,4.25,9.61,21,Male,5,2025,4,4
Electronics,86.63,0.0,1,Credit Card,East,0,86.63,7.7,2.7,41,Male,7,2025,4,6
Sports,61.21,0.05,1,Wallet,Central,0,58.15,7.96,9.48,33,Male,6,2023,12,5
Beauty,32.87,0.2,1,Credit Card,East,0,26.3,4.15,7.68,34,Female,6,2023,12,4
Beauty,13.97,0.2,1,Debit Card,Central,0,11.18,3.29,1.74,23,Male,4,2023,11,0
Beauty,34.0,0.1,1,Debit Card,South,0,30.6,6.32,7.45,34,Male,4,2024,2,0
Sports,43.04,0.1,1,Credit Card,West,0,38.74,6.13,5.49,35,Female,4,2024,3,6
Beauty,22.21,0.0,1,COD,West,0,22.21,4.52,5.47,59,Female,6,2024,7,6
Grocery,6.76,0.0,1,Credit Card,West,0,6.76,3.92,-3.38,30,Female,6,2024,4,3
Grocery,34.5,0.1,1,UPI,North,0,31.05,7.6,-5.12,42,Male,3,2025,2,5
Sports,67.44,0.0,1,Credit Card,North,0,67.44,7.58,12.65,65,Male,7,2025,2,3
Grocery,5.45,0.0,1,COD,South,0,5.45,2.52,-2.08,64,Other,5,2023,11,0
Grocery,1.77,0.05,2,COD,East,0,3.36,1.08,-0.81,35,Male,5,2024,7,0
Fashion,12.73,0.0,2,Credit Card,North,0,25.46,5.89,3.02,36,Male,9,2025,3,0
Grocery,11.96,0.05,1,Debit Card,South,0,11.36,2.89,-1.98,69,Male,5,2025,2,2
Fashion,64.38,0.0,1,Credit Card,South,0,64.38,4.64,17.89,42,Female,4,2024,7,4
Electronics,1053.32,0.0,2,COD,West,0,2106.64,11.52,241.28,30,Female,4,2025,6,4
Grocery,12.96,0.1,2,Debit Card,South,0,23.33,3.78,-1.91,68,Male,5,2024,9,6
Fashion,61.14,0.1,1,Credit Card,West,0,55.03,5.7,13.56,32,Female,6,2023,10,4
Beauty,26.69,0.0,1,Debit Card,West,0,26.69,4.21,7.8,33,Male,5,2024,4,1
Grocery,31.65,0.15,1,Credit Card,Central,0,26.9,5.27,-3.12,59,Male,5,2025,1,1
Electronics,167.05,0.0,1,Credit Card,West,0,167.05,7.58,12.47,23,Female,5,2023,12,5
Fashion,50.45,0.0,1,Debit Card,West,0,50.45,6.36,11.3,51,Male,5,2024,1,2
Beauty,81.73,0.0,1,Debit Card,East,0,81.73,5.59,31.19,32,Male,7,2024,10,4
Toys,2.14,0.0,3,UPI,Central,0,6.42,3.47,-0.9,34,Male,4,2024,10,1
Toys,8.22,0.05,2,Credit Card,Central,0,15.62,1.44,4.81,20,Male,4,2024,9,6
Grocery,19.72,0.05,1,Credit Card,South,0,18.73,4.65,-3.15,43,Female,4,2024,11,3
Electronics,256.28,0.0,1,Credit Card,West,0,256.28,7.82,22.93,51,Female,5,2024,3,5
Home,34.28,0.15,1,Wallet,Central,0,29.14,5.4,2.76,28,Male,7,2023,12,3
Sports,93.37,0.0,1,COD,North,0,93.37,5.71,22.3,68,Female,3,2025,4,4
Sports,81.17,0.0,2,PayPal,East,0,162.34,5.32,43.38,29,Male,7,2025,4,4
Fashion,34.76,0.05,1,Credit Card,South,0,33.02,2.98,8.58,42,Female,5,2025,1,3
Fashion,25.56,0.0,1,Debit Card,East,0,25.56,5.2,3.75,25,Other,5,2024,7,6
Fashion,7.65,0.0,1,Debit Card,Central,0,7.65,3.15,-0.47,23,Male,3,2023,9,2
Grocery,13.2,0.1,1,Debit Card,North,0,11.88,3.3,-2.35,19,Female,4,2023,10,3
Grocery,10.59,0.0,1,Wallet,North,0,10.59,2.0,-1.15,50,Male,3,2023,12,5
Electronics,336.11,0.1,4,UPI,North,0,1210.0,10.19,135.01,31,Female,3,2024,6,0
Fashion,5.12,0.05,2,Debit Card,East,0,9.73,4.66,-1.25,25,Other,6,2024,1,0
Home,21.36,0.1,1,Credit Card,East,0,19.22,4.02,1.36,24,Female,7,2025,4,5
Grocery,3.42,0.0,1,Credit Card,South,0,3.42,2.7,-2.43,49,Female,5,2024,7,5
Grocery,8.83,0.05,2,Credit Card,West,0,16.78,4.65,-3.31,69,Male,4,2024,12,2
Beauty,43.42,0.1,5,PayPal,North,0,195.39,6.22,81.71,51,Male,3,2023,10,1
Electronics,141.7,0.0,4,Credit Card,South,1,566.8,10.15,57.87,44,Female,4,2024,9,3
Fashion,86.23,0.05,1,Credit Card,Central,0,81.92,5.39,23.28,50,Male,5,2024,7,5
Home,45.31,0.0,1,Credit Card,Central,0,45.31,6.81,5.88,66,Female,3,2025,6,3
Grocery,19.2,0.0,2,UPI,Central,0,38.4,7.07,-4.0,42,Female,4,2024,4,0
Electronics,723.83,0.05,1,Credit Card,South,0,687.64,10.36,72.16,45,Female,5,2024,3,4
Toys,35.34,0.0,1,Debit Card,North,1,35.34,6.43,7.71,47,Male,4,2024,8,6
Fashion,70.93,0.2,1,Credit Card,South,0,56.74,7.79,12.07,54,Male,4,2024,6,0
Home,15.16,0.2,1,PayPal,West,0,12.13,3.03,0.37,47,Male,8,2025,3,6
Toys,9.88,0.0,1,Debit Card,West,0,9.88,2.25,1.7,35,Female,4,2023,12,6
Sports,31.51,0.0,2,Debit Card,South,0,63.02,6.58,12.33,61,Male,7,2024,5,2
Toys,14.66,0.0,1,PayPal,South,0,14.66,2.42,3.44,45,Other,5,2023,9,5
Toys,10.6,0.05,1,Debit Card,South,0,10.07,3.06,0.97,47,Male,5,2024,2,4
Fashion,52.29,0.05,2,Debit Card,South,1,99.35,6.54,28.23,43,Other,6,2023,12,3
Home,119.83,0.05,1,Credit Card,Central,0,113.84,7.9,23.98,69,Female,3,2024,12,5
Toys,13.08,0.0,1,Credit Card,East,0,13.08,2.14,3.09,59,Female,7,2024,10,6
Electronics,524.01,0.0,3,COD,Central,0,1572.03,11.45,177.19,19,Female,5,2025,6,2
Home,11.96,0.0,1,Debit Card,West,0,11.96,2.71,0.64,68,Female,5,2024,3,6
Grocery,27.44,0.0,1,Credit Card,West,0,27.44,3.44,-1.24,30,Male,4,2025,6,5
Grocery,1.04,0.1,1,COD,Central,0,0.94,1.93,-1.85,46,Male,4,2025,8,5
Toys,13.83,0.1,2,COD,Central,0,24.89,4.11,5.85,45,Male,3,2024,5,1
Electronics,742.75,0.05,1,Debit Card,North,0,705.61,9.78,74.89,22,Female,5,2025,4,5
Grocery,8.13,0.0,1,Debit Card,North,0,8.13,3.96,-3.31,43,Female,4,2024,6,6
Grocery,19.55,0.05,2,Credit Card,East,0,37.15,5.94,-2.97,43,Female,5,2024,1,3
Sports,60.71,0.0,5,PayPal,South,0,303.55,8.24,82.82,49,Male,7,2025,4,2
Fashion,98.58,0.05,1,Credit Card,East,0,93.65,6.7,26.08,60,Female,6,2025,1,4
Home,953.96,0.0,1,PayPal,Central,0,953.96,10.91,256.2,67,Female,6,2024,12,0
Toys,46.95,0.0,3,Credit Card,Central,0,140.85,6.29,50.05,22,Female,3,2024,1,2
Toys,3.13,0.0,1,PayPal,East,0,3.13,0.34,0.91,25,Female,5,2024,5,6
Fashion,12.89,0.05,1,Credit Card,South,0,12.25,5.19,-0.9,68,Female,5,2024,11,1
Fashion,43.38,0.0,1,COD,Central,0,43.38,4.02,11.16,44,Other,3,2024,12,2
Sports,330.54,0.0,1,Debit Card,West,0,330.54,6.78,92.38,23,Female,6,2023,12,5
Sports,61.27,0.0,1,UPI,East,0,61.27,5.74,12.64,26,Male,6,2024,4,3
Home,52.71,0.1,1,PayPal,East,0,47.44,6.31,6.97,34,Female,5,2025,9,2
Home,451.32,0.0,3,Credit Card,Central,0,1353.96,10.14,368.97,20,Female,4,2025,8,6
Sports,131.31,0.15,1,PayPal,North,0,111.61,6.32,27.16,40,Female,3,2024,5,5
Electronics,528.26,0.2,1,Credit Card,West,0,422.61,9.14,41.57,25,Male,4,2024,8,6
Electronics,88.14,0.05,1,Credit Card,West,0,83.73,4.91,5.14,58,Male,5,2024,6,6
Beauty,10.46,0.1,4,PayPal,East,0,37.66,4.75,12.2,36,Male,5,2024,5,5
Fashion,39.44,0.05,1,Debit Card,West,0,37.47,2.34,10.77,33,Male,5,2025,5,1
Toys,28.22,0.05,1,COD,East,0,26.81,4.71,6.01,52,Male,6,2024,12,0
Toys,10.39,0.0,2,Credit Card,East,0,20.78,3.73,4.58,61,Male,6,2025,7,6
Sports,32.47,0.0,1,UPI,South,0,32.47,5.6,4.14,31,Female,5,2024,8,6
Grocery,8.57,0.0,3,UPI,Central,0,25.71,4.55,-2.49,52,Male,5,2024,7,0
Electronics,229.45,0.05,1,COD,Central,0,217.98,7.66,18.5,27,Female,3,2024,12,5
Fashion,106.45,0.0,4,UPI,North,0,425.8,8.27,140.76,63,Female,3,2024,3,6
Fashion,138.47,0.0,1,Credit Card,East,0,138.47,8.11,40.35,27,Male,7,2024,12,2
Toys,5.64,0.2,1,Debit Card,East,0,4.51,2.56,-0.76,62,Female,7,2024,2,3
Beauty,11.03,0.15,1,COD,South,0,9.38,2.62,1.6,55,Female,6,2023,10,2
Fashion,80.81,0.0,4,COD,East,0,323.24,9.36,103.77,26,Male,5,2023,10,5
Electronics,141.36,0.0,1,COD,East,0,141.36,7.05,9.91,31,Male,7,2025,5,5
Grocery,5.05,0.1,1,Debit Card,South,0,4.54,3.18,-2.82,36,Female,6,2023,12,6
Sports,121.02,0.0,1,PayPal,East,0,121.02,6.83,29.48,68,Male,5,2024,8,1
Beauty,20.52,0.05,1,Credit Card,Central,0,19.49,3.38,5.39,51,Male,3,2025,9,0
Grocery,17.01,0.15,1,Wallet,Central,0,14.46,4.12,-2.96,68,Female,3,2024,12,5
Toys,3.48,0.0,1,Debit Card,East,0,3.48,1.81,-0.42,54,Female,6,2025,1,2
Electronics,278.02,0.1,1,UPI,South,0,250.22,9.11,20.92,54,Female,5,2024,11,6
Home,157.11,0.3,4,Debit Card,North,0,439.91,8.62,114.55,28,Female,5,2025,5,4
Home,94.69,0.0,4,Credit Card,North,0,378.76,9.85,96.2,54,Male,4,2025,9,2
Toys,4.69,0.0,3,COD,East,0,14.07,4.03,1.6,63,Other,6,2025,1,3
Electronics,96.72,0.05,4,Credit Card,North,0,367.54,7.65,36.45,28,Male,4,2023,11,2
Home,126.75,0.0,4,Wallet,South,0,507.0,9.64,132.32,24,Male,5,2025,2,6
Beauty,6.81,0.0,2,Credit Card,North,0,13.62,4.94,1.19,59,Male,4,2024,6,2
Grocery,5.77,0.0,4,Credit Card,Central,0,23.08,3.29,-1.44,36,Male,3,2025,6,1
Grocery,8.66,0.15,1,Credit Card,South,0,7.36,3.09,-2.5,32,Male,7,2025,2,5
Beauty,25.04,0.0,2,Debit Card,East,0,50.08,7.52,15.02,31,Male,7,2024,7,6
Beauty,10.55,0.2,1,Debit Card,West,0,8.44,2.49,1.31,32,Male,6,2025,4,2
Toys,12.22,0.05,1,Credit Card,North,0,11.61,3.33,1.31,66,Male,6,2025,5,5
Sports,55.09,0.0,1,Credit Card,West,0,55.09,6.52,10.01,30,Male,5,2024,10,2
Toys,4.01,0.1,1,Credit Card,West,1,3.61,2.99,-1.55,68,Male,4,2023,10,0
Grocery,22.44,0.0,1,UPI,West,0,22.44,4.61,-2.81,45,Male,4,2023,10,5
Toys,28.67,0.05,1,Credit Card,South,0,27.24,5.61,5.29,68,Female,5,2023,12,4
Electronics,548.25,0.0,4,PayPal,North,0,2193.0,11.87,251.29,68,Male,4,2025,4,4
Fashion,12.84,0.0,1,UPI,West,0,12.84,4.47,0.02,37,Female,4,2025,6,6
Home,105.97,0.0,4,Debit Card,Central,1,423.88,7.61,111.08,24,Female,4,2024,6,0
Sports,49.42,0.05,1,Debit Card,West,0,46.95,7.65,6.44,52,Female,5,2024,7,0
Fashion,26.07,0.0,1,UPI,East,0,26.07,5.4,3.72,50,Female,10,2025,3,4
Fashion,8.35,0.0,1,Debit Card,South,0,8.35,2.75,0.17,36,Male,5,2024,9,2
Home,393.91,0.0,1,Credit Card,North,0,393.91,8.62,101.67,56,Female,5,2024,1,5
Grocery,37.98,0.0,1,UPI,East,0,37.98,4.11,-1.07,65,Male,6,2024,12,2
Home,79.1,0.1,2,Credit Card,West,0,142.38,5.77,34.1,47,Female,5,2025,9,2
Electronics,676.31,0.2,2,COD,East,0,1082.1,10.01,119.84,29,Female,6,2024,5,3
Electronics,180.21,0.0,1,Credit Card,West,0,180.21,6.19,15.44,62,Male,4,2025,7,4
Fashion,45.3,0.1,1,Credit Card,South,0,40.77,3.66,10.61,63,Female,8,2024,6,6
Grocery,18.97,0.15,2,UPI,South,0,32.25,5.69,-3.11,32,Female,4,2024,7,3
Grocery,10.75,0.0,1,COD,West,0,10.75,3.83,-2.97,41,Other,5,2023,11,2
Beauty,7.38,0.0,1,COD,West,0,7.38,3.82,-0.5,27,Female,4,2024,9,6
Sports,56.85,0.0,2,Debit Card,West,0,113.7,7.86,26.25,44,Female,6,2024,4,2
Toys,30.03,0.15,3,PayPal,North,0,76.58,5.96,24.67,21,Female,3,2025,8,5
Electronics,543.37,0.0,3,Debit Card,North,0,1630.11,10.68,184.93,53,Male,5,2024,8,4
Home,64.29,0.0,1,Debit Card,East,0,64.29,7.18,10.82,50,Male,5,2024,12,1
Sports,86.46,0.2,1,COD,North,1,69.17,7.54,13.21,28,Female,3,2023,11,1
Grocery,4.06,0.0,1,Debit Card,West,0,4.06,2.32,-2.0,42,Male,6,2024,5,2
Sports,38.43,0.0,1,PayPal,West,0,38.43,5.78,5.75,50,Male,4,2025,3,3
Fashion,12.69,0.15,2,Debit Card,West,0,21.57,5.46,2.09,48,Female,5,2024,3,3
Grocery,8.59,0.0,1,Debit Card,North,0,8.59,3.66,-2.97,25,Male,6,2025,9,1
Sports,135.13,0.05,4,Credit Card,North,0,513.49,8.37,145.68,60,Male,3,2024,6,0
Toys,43.57,0.0,1,UPI,East,0,43.57,6.76,10.67,26,Female,5,2025,5,2
Home,113.59,0.1,1,COD,East,0,102.23,9.5,19.12,31,Female,5,2024,4,4
Electronics,393.09,0.0,1,Credit Card,South,0,393.09,8.3,38.87,48,Male,4,2024,8,2
Electronics,150.87,0.1,1,Credit Card,East,0,135.78,7.53,8.76,57,Female,8,2023,11,0
Grocery,3.97,0.0,1,Credit Card,North,1,3.97,3.07,-2.75,49,Female,4,2025,7,3
Electronics,213.7,0.0,2,Credit Card,West,0,427.4,10.12,41.17,43,Male,5,2024,11,6
Beauty,23.05,0.0,2,Wallet,South,0,46.1,5.29,15.46,46,Female,4,2024,1,4
Home,14.49,0.0,1,PayPal,South,0,14.49,2.86,1.2,51,Male,5,2023,9,0
Home,22.72,0.0,1,PayPal,East,0,22.72,5.7,0.66,43,Male,5,2024,11,2
Home,141.18,0.0,1,COD,South,0,141.18,7.4,32.13,47,Male,6,2023,12,4
Electronics,122.24,0.0,1,COD,North,0,122.24,8.03,6.64,36,Female,5,2023,12,3
Electronics,246.29,0.0,1,Credit Card,East,0,246.29,8.32,21.23,56,Female,6,2024,10,3
Electronics,946.01,0.05,2,Debit Card,East,0,1797.42,9.15,206.54,35,Male,6,2024,9,0
Electronics,695.09,0.05,1,Credit Card,Central,0,660.34,7.98,71.26,62,Male,5,2024,5,1
Electronics,71.39,0.1,1,Debit Card,West,0,64.25,7.23,0.48,30,Female,4,2023,11,3
Sports,15.95,0.0,1,Debit Card,West,0,15.95,5.39,-0.61,20,Female,6,2025,8,5
Electronics,101.01,0.0,1,Wallet,North,0,101.01,6.34,5.78,28,Male,3,2025,5,0
Fashion,11.08,0.05,1,COD,East,0,10.53,2.57,1.12,39,Male,9,2025,5,3
Sports,38.79,0.0,1,COD,South,0,38.79,5.33,6.31,59,Other,4,2025,8,1
Electronics,201.23,0.0,1,Credit Card,South,0,201.23,7.83,16.32,47,Male,6,2024,3,4
Grocery,2.14,0.0,1,COD,North,0,2.14,2.43,-2.26,24,Male,4,2024,3,4
Home,91.26,0.0,1,Wallet,North,0,91.26,8.3,17.25,53,Female,4,2025,3,1
Grocery,10.94,0.0,2,COD,East,0,21.88,4.72,-2.97,56,Male,5,2024,7,4
Fashion,58.27,0.0,1,PayPal,West,0,58.27,5.46,14.93,50,Male,4,2025,2,2
Electronics,219.47,0.3,2,Credit Card,East,0,307.26,8.23,28.64,32,Male,5,2024,10,4
Beauty,11.6,0.0,2,Debit Card,Central,1,23.2,3.92,6.52,58,Female,5,2024,7,2
Fashion,55.67,0.1,1,UPI,North,0,50.1,5.31,12.23,31,Male,4,2024,7,4
Beauty,62.32,0.05,1,Credit Card,Central,0,59.2,7.47,19.17,45,Female,3,2025,6,2
Home,76.49,0.05,1,Credit Card,North,0,72.67,7.82,12.53,50,Female,5,2024,12,0
Home,55.73,0.1,1,Credit Card,East,0,50.16,5.51,8.53,48,Female,5,2025,4,3
Toys,26.88,0.05,1,Credit Card,West,0,25.54,4.27,5.95,53,Other,4,2023,10,6
Fashion,108.14,0.0,1,Credit Card,East,0,108.14,5.78,32.07,24,Female,6,2023,9,5
Home,433.17,0.1,1,COD,South,0,389.85,7.49,101.67,69,Female,5,2024,2,0
Home,42.74,0.15,1,COD,West,0,36.33,5.53,4.64,68,Female,5,2024,2,6
Sports,45.46,0.1,2,Debit Card,East,0,81.83,6.71,17.84,33,Other,6,2025,7,5
Electronics,817.97,0.0,1,Credit Card,South,0,817.97,7.62,90.54,50,Male,5,2024,8,6
Beauty,10.71,0.15,1,Credit Card,East,0,9.1,1.65,2.44,36,Male,5,2023,12,2
Home,65.83,0.0,1,Credit Card,South,1,65.83,9.12,9.31,40,Female,6,2024,12,0
Grocery,14.43,0.0,1,Credit Card,East,0,14.43,4.01,-2.86,35,Male,7,2024,2,0
Sports,92.57,0.0,3,UPI,North,0,277.71,6.13,77.18,65,Other,5,2025,4,6
Electronics,733.32,0.0,1,PayPal,North,0,733.32,9.59,78.41,67,Female,4,2024,7,4
Home,134.6,0.0,1,Debit Card,East,0,134.6,8.32,29.37,55,Male,5,2024,5,6
Toys,15.2,0.1,1,Credit Card,North,0,13.68,2.14,3.33,44,Female,4,2023,10,4
Beauty,4.88,0.0,1,UPI,South,0,4.88,1.5,0.7,26,Male,5,2024,5,1
Fashion,186.42,0.05,1,COD,North,0,177.1,6.85,55.13,48,Male,4,2024,3,6
Home,82.25,0.05,1,Credit Card,West,0,78.14,8.77,13.11,34,Female,7,2025,1,5
Home,121.92,0.0,3,Credit Card,East,1,365.76,9.67,92.74,32,Female,6,2024,9,2
Electronics,276.59,0.0,1,Credit Card,Central,0,276.59,7.8,25.39,60,Male,4,2023,11,4
Sports,141.7,0.05,1,PayPal,East,0,134.61,8.84,31.54,30,Male,6,2024,8,4
Beauty,28.47,0.0,1,Credit Card,Central,0,28.47,5.21,7.6,68,Female,6,2024,11,5
Fashion,25.63,0.0,1,COD,West,0,25.63,5.41,3.56,21,Male,6,2024,2,5
Beauty,20.98,0.1,1,Credit Card,North,0,18.88,3.59,4.91,45,Female,3,2024,4,6
Fashion,90.99,0.0,4,PayPal,North,0,363.96,10.53,116.86,41,Male,4,2024,7,1
Fashion,54.35,0.0,1,Debit Card,Central,0,54.35,4.64,14.38,45,Female,5,2025,2,6
Sports,314.05,0.15,2,Credit Card,Central,0,533.88,9.69,150.47,33,Male,5,2024,5,0
Toys,29.58,0.0,1,PayPal,West,0,29.58,3.42,8.41,33,Male,6,2024,4,2
Beauty,19.27,0.0,1,Credit Card,Central,0,19.27,5.48,3.19,32,Male,3,2025,5,2
Toys,34.35,0.0,1,UPI,North,0,34.35,5.4,8.34,38,Male,5,2025,1,4
Home,86.86,0.05,1,COD,West,0,82.52,7.42,15.69,63,Other,6,2025,7,1
Electronics,127.92,0.0,2,Credit Card,North,0,255.84,8.21,22.49,24,Male,4,2024,1,5
Beauty,27.34,0.0,1,UPI,East,0,27.34,3.13,9.17,25,Female,5,2024,11,5
Fashion,26.48,0.0,1,Credit Card,South,0,26.48,5.17,4.1,64,Male,5,2024,10,6
Toys,2.5,0.0,1,COD,East,0,2.5,0.0,1.0,69,Female,5,2024,2,4
Fashion,16.84,0.2,1,COD,West,0,13.47,3.16,1.55,54,Female,5,2024,6,3
Sports,27.98,0.0,3,PayPal,South,0,83.94,6.47,18.71,67,Female,4,2025,6,1
Beauty,41.81,0.05,1,Credit Card,South,1,39.72,5.17,12.7,18,Female,7,2025,1,2
Toys,27.51,0.0,1,Credit Card,East,0,27.51,5.33,5.67,23,Female,6,2025,5,4
Toys,20.75,0.15,1,Credit Card,East,0,17.64,4.48,2.58,60,Female,5,2024,12,5
Electronics,935.01,0.05,1,COD,South,0,888.26,10.07,96.52,36,Male,6,2025,1,4
Fashion,14.64,0.0,2,Credit Card,West,0,29.28,4.43,5.82,31,Male,5,2025,8,5
Toys,5.5,0.05,1,UPI,South,0,5.22,3.61,-1.52,69,Female,4,2024,2,3
Home,325.71,0.0,1,UPI,North,0,325.71,7.03,84.17,27,Female,4,2023,12,5
Home,147.06,0.05,1,Credit Card,South,0,139.71,8.22,30.9,43,Male,5,2024,9,6
Fashion,45.1,0.1,2,COD,East,0,81.18,4.66,23.75,33,Male,5,2025,8,6
Beauty,35.99,0.05,1,Debit Card,East,0,34.19,5.58,9.81,39,Female,6,2025,8,2
Fashion,21.27,0.0,1,Credit Card,East,0,21.27,5.54,1.9,52,Male,5,2025,2,4
Toys,19.77,0.0,1,Debit Card,North,0,19.77,4.01,3.9,40,Female,3,2025,2,6
Fashion,32.37,0.0,1,PayPal,Central,0,32.37,7.21,4.12,53,Male,6,2024,6,3
Fashion,23.03,0.0,2,Debit Card,Central,0,46.06,4.87,11.25,55,Female,4,2024,4,5
Electronics,729.25,0.05,1,PayPal,South,1,692.79,10.6,72.53,25,Male,5,2024,9,3
Beauty,7.29,0.0,5,Debit Card,North,0,36.45,6.16,10.24,51,Female,3,2025,5,0
Grocery,1.24,0.0,1,Credit Card,North,0,1.24,0.05,0.05,39,Male,4,2025,1,1
Electronics,194.59,0.0,1,Credit Card,West,0,194.59,9.1,14.25,28,Female,6,2025,6,2
Electronics,121.87,0.0,1,Debit Card,North,0,121.87,7.12,7.5,36,Female,5,2024,1,6
Home,229.38,0.0,1,COD,South,0,229.38,8.41,55.82,21,Female,5,2024,4,4
Sports,23.31,0.05,2,Wallet,West,0,44.29,5.8,7.49,59,Female,4,2024,10,4
Grocery,37.5,0.1,1,Debit Card,West,0,33.75,4.01,-1.31,19,Female,5,2023,10,4
Electronics,109.59,0.1,1,Credit Card,North,0,98.63,7.07,4.77,63,Male,4,2024,12,5
Toys,45.28,0.0,1,UPI,South,0,45.28,4.76,13.35,49,Male,4,2024,9,2
Home,34.28,0.0,1,Debit Card,South,0,34.28,5.52,4.08,32,Female,5,2023,9,5
Electronics,65.97,0.05,2,Credit Card,East,0,125.34,8.37,6.67,19,Female,5,2024,12,4
Fashion,37.9,0.0,1,UPI,South,0,37.9,6.76,6.5,43,Male,4,2024,3,4
Grocery,6.8,0.0,1,Credit Card,North,0,6.8,1.93,-1.39,61,Female,4,2024,5,4
Toys,19.91,0.05,1,Credit Card,North,0,18.91,5.41,2.15,23,Female,3,2023,10,5
Fashion,55.33,0.0,1,Wallet,North,1,55.33,6.81,12.56,53,Male,7,2025,7,1
Grocery,36.86,0.05,1,Credit Card,East,0,35.02,5.73,-2.93,51,Female,5,2024,2,1
Electronics,1041.78,0.05,1,COD,North,0,989.69,10.18,108.58,62,Female,6,2025,4,6
Fashion,38.59,0.15,1,UPI,South,0,32.8,3.87,7.61,37,Male,4,2024,2,1
Sports,33.01,0.0,1,Debit Card,West,0,33.01,7.64,2.26,41,Male,4,2024,10,0
Grocery,4.74,0.1,1,Debit Card,Central,0,4.27,3.42,-3.08,54,Female,4,2025,4,5
Home,23.83,0.0,3,Credit Card,East,0,71.49,8.1,11.92,34,Female,5,2025,7,5
Toys,8.46,0.0,1,PayPal,South,0,8.46,4.89,-1.51,23,Female,4,2024,8,0
Grocery,32.91,0.2,1,Credit Card,East,0,26.33,7.11,-5.0,63,Female,5,2024,3,6
Electronics,197.39,0.0,3,COD,East,0,592.17,7.46,63.6,62,Female,6,2025,9,6
Fashion,53.82,0.15,1,COD,East,0,45.75,5.16,10.85,47,Female,6,2024,5,4
Electronics,1342.27,0.05,1,PayPal,West,0,1275.16,11.5,141.52,69,Female,4,2025,7,3
Toys,4.22,0.0,1,Wallet,South,0,4.22,2.39,-0.7,48,Male,4,2024,10,1
Beauty,39.59,0.0,2,PayPal,North,0,79.18,8.42,27.21,61,Female,3,2024,10,4
Electronics,440.96,0.0,1,COD,North,0,440.96,7.42,45.5,28,Male,4,2023,10,0
Home,235.08,0.0,2,UPI,North,0,470.16,9.4,122.24,53,Female,4,2025,3,0
Home,29.43,0.0,1,Wallet,Central,0,29.43,5.59,2.65,58,Female,3,2025,5,4
Sports,78.51,0.1,1,Debit Card,North,0,70.66,5.64,15.56,69,Male,3,2024,8,3
Toys,21.66,0.0,1,Credit Card,Central,0,21.66,4.8,3.86,43,Female,3,2024,8,6
Electronics,513.93,0.05,1,Debit Card,West,0,488.23,10.28,48.31,27,Male,5,2024,12,3
Home,174.19,0.05,1,Debit Card,West,0,165.48,8.4,37.93,50,Male,4,2025,8,4
Electronics,325.02,0.1,2,Debit Card,North,0,585.04,10.6,59.6,21,Male,4,2023,9,6
Sports,72.28,0.05,1,Credit Card,North,0,68.67,5.32,15.28,63,Male,5,2025,3,5
Sports,289.5,0.15,1,Credit Card,North,0,246.08,7.49,66.33,54,Female,6,2025,8,4
Sports,29.73,0.0,5,Credit Card,East,0,148.65,6.74,37.85,47,Female,5,2023,12,4
